station,line,product,direction,planned_when,actual_when,delay_seconds
hauptbahnhof,S5,suburban,S Westkreuz (Berlin),2026-08-13T13:34:00+02:00,2026-08-13T13:35:00+02:00,60.0
hauptbahnhof,M10,tram,U Turmstr.,2026-08-13T13:34:00+02:00,2026-08-13T13:35:00+02:00,60.0
hauptbahnhof,245,bus,S+U Friedrichstr.,2026-08-13T13:35:00+02:00,2026-08-13T13:35:00+02:00,0.0
hauptbahnhof,M85,bus,S Lichterfelde Süd,2026-08-13T13:35:00+02:00,2026-08-13T13:35:00+02:00,0.0
hauptbahnhof,M10,tram,S+U Warschauer Str.,2026-08-13T13:35:00+02:00,2026-08-13T13:35:00+02:00,0.0
hauptbahnhof,S9,suburban,Flughafen BER,2026-08-13T13:36:00+02:00,2026-08-13T13:36:00+02:00,0.0
hauptbahnhof,M5,tram,"Hohenschönhausen, Zingster Str.",2026-08-13T13:36:00+02:00,2026-08-13T13:36:00+02:00,0.0
hauptbahnhof,M5,tram,"Moabit, Lüneburger Str.",2026-08-13T13:36:00+02:00,2026-08-13T13:37:00+02:00,60.0
hauptbahnhof,S7,suburban,S Potsdam Hauptbahnhof,2026-08-13T13:37:00+02:00,2026-08-13T13:37:00+02:00,0.0
hauptbahnhof,S15,suburban,S+U Gesundbrunnen Bhf (Berlin),2026-08-13T13:37:00+02:00,2026-08-13T13:37:00+02:00,0.0
hauptbahnhof,M10,tram,U Turmstr.,2026-08-13T13:38:00+02:00,2026-08-13T13:37:00+02:00,-60.0
hauptbahnhof,123,bus,Saatwinkler Damm/Mäckeritzwiesen,2026-08-13T13:38:00+02:00,2026-08-13T13:38:00+02:00,0.0
hauptbahnhof,142,bus,S Ostbahnhof via U Rosenthaler Platz,2026-08-13T13:38:00+02:00,2026-08-13T13:38:00+02:00,0.0
hauptbahnhof,U5,subway,Biesdorf-Süd,2026-08-13T13:38:00+02:00,2026-08-13T13:38:00+02:00,0.0
hauptbahnhof,S3,suburban,S Spandau Bhf (Berlin),2026-08-13T13:39:00+02:00,2026-08-13T13:39:00+02:00,0.0
hauptbahnhof,M41,bus,Sonnenallee/Baumschulenstr.,2026-08-13T13:39:00+02:00,2026-08-13T13:39:00+02:00,0.0
hauptbahnhof,M8,tram,"Moabit, Lüneburger Str.",2026-08-13T13:40:00+02:00,2026-08-13T13:39:00+02:00,-60.0
hauptbahnhof,S7,suburban,S Ahrensfelde Bhf (Berlin),2026-08-13T13:38:00+02:00,2026-08-13T13:40:00+02:00,120.0
hauptbahnhof,M10,tram,S+U Warschauer Str.,2026-08-13T13:40:00+02:00,2026-08-13T13:40:00+02:00,0.0
hauptbahnhof,S5,suburban,S Strausberg Nord,2026-08-13T13:41:00+02:00,2026-08-13T13:41:00+02:00,0.0
hauptbahnhof,M8,tram,Herzbergstraße/ Siegfriedstraße -> Bus,2026-08-13T13:42:00+02:00,2026-08-13T13:42:00+02:00,0.0
hauptbahnhof,M10,tram,U Turmstr.,2026-08-13T13:43:00+02:00,2026-08-13T13:43:00+02:00,0.0
hauptbahnhof,U5,subway,Biesdorf-Süd,2026-08-13T13:43:00+02:00,2026-08-13T13:43:00+02:00,0.0
hauptbahnhof,S5,suburban,S Westkreuz (Berlin),2026-08-13T13:44:00+02:00,2026-08-13T13:44:00+02:00,0.0
hauptbahnhof,120,bus,U Paracelsus-Bad,2026-08-13T13:45:00+02:00,2026-08-13T13:45:00+02:00,0.0
hauptbahnhof,M85,bus,S Lichterfelde Süd,2026-08-13T13:45:00+02:00,2026-08-13T13:45:00+02:00,0.0
hauptbahnhof,M10,tram,S+U Warschauer Str.,2026-08-13T13:45:00+02:00,2026-08-13T13:45:00+02:00,0.0
hauptbahnhof,S3,suburban,S Erkner Bhf,2026-08-13T13:46:00+02:00,2026-08-13T13:46:00+02:00,0.0
hauptbahnhof,245,bus,S+U Zoologischer Garten,2026-08-13T13:46:00+02:00,2026-08-13T13:46:00+02:00,0.0
hauptbahnhof,M5,tram,"Hohenschönhausen, Zingster Str.",2026-08-13T13:46:00+02:00,2026-08-13T13:46:00+02:00,0.0
hauptbahnhof,M5,tram,"Moabit, Lüneburger Str.",2026-08-13T13:46:00+02:00,2026-08-13T13:47:00+02:00,60.0
hauptbahnhof,S7,suburban,S Potsdam Hauptbahnhof,2026-08-13T13:47:00+02:00,2026-08-13T13:47:00+02:00,0.0
hauptbahnhof,S15,suburban,S+U Gesundbrunnen Bhf (Berlin),2026-08-13T13:47:00+02:00,2026-08-13T13:47:00+02:00,0.0
hauptbahnhof,M10,tram,U Turmstr.,2026-08-13T13:48:00+02:00,2026-08-13T13:48:00+02:00,0.0
hauptbahnhof,U5,subway,Biesdorf-Süd,2026-08-13T13:48:00+02:00,2026-08-13T13:48:00+02:00,0.0
hauptbahnhof,S7,suburban,S Ahrensfelde Bhf (Berlin),2026-08-13T13:48:00+02:00,2026-08-13T13:49:00+02:00,60.0
hauptbahnhof,142,bus,U Leopoldplatz via U Amrumer Str.,2026-08-13T13:48:00+02:00,2026-08-13T13:49:00+02:00,60.0
hauptbahnhof,S9,suburban,S Spandau Bhf (Berlin),2026-08-13T13:49:00+02:00,2026-08-13T13:49:00+02:00,0.0
hauptbahnhof,M41,bus,Sonnenallee/Baumschulenstr.,2026-08-13T13:49:00+02:00,2026-08-13T13:49:00+02:00,0.0
hauptbahnhof,M8,tram,"Moabit, Lüneburger Str.",2026-08-13T13:50:00+02:00,2026-08-13T13:50:00+02:00,0.0
hauptbahnhof,M10,tram,S+U Warschauer Str.,2026-08-13T13:50:00+02:00,2026-08-13T13:50:00+02:00,0.0
hauptbahnhof,S5,suburban,S Hoppegarten,2026-08-13T13:51:00+02:00,2026-08-13T13:51:00+02:00,0.0
hauptbahnhof,147,bus,U Leopoldplatz via S+U Wedding,2026-08-13T13:51:00+02:00,2026-08-13T13:51:00+02:00,0.0
hauptbahnhof,147,bus,S Ostbahnhof via Friedrichstr.,2026-08-13T13:51:00+02:00,2026-08-13T13:51:00+02:00,0.0
hauptbahnhof,M8,tram,Herzbergstraße/ Siegfriedstraße -> Bus,2026-08-13T13:52:00+02:00,2026-08-13T13:52:00+02:00,0.0
hauptbahnhof,S3,suburban,S Erkner Bhf,2026-08-13T13:53:00+02:00,2026-08-13T13:53:00+02:00,0.0
hauptbahnhof,M10,tram,U Turmstr.,2026-08-13T13:53:00+02:00,2026-08-13T13:53:00+02:00,0.0
hauptbahnhof,S5,suburban,S Westkreuz (Berlin),2026-08-13T13:54:00+02:00,2026-08-13T13:54:00+02:00,0.0
hauptbahnhof,S7,suburban,S Potsdam Hauptbahnhof,2026-08-13T14:07:00+02:00,2026-08-13T14:07:00+02:00,0.0
hauptbahnhof,S15,suburban,S+U Gesundbrunnen Bhf (Berlin),2026-08-13T14:07:00+02:00,2026-08-13T14:07:00+02:00,0.0
hauptbahnhof,M10,tram,U Turmstr.,2026-08-13T14:08:00+02:00,2026-08-13T14:07:00+02:00,-60.0
hauptbahnhof,M5,tram,"Moabit, Lüneburger Str.",2026-08-13T14:06:00+02:00,2026-08-13T14:08:00+02:00,120.0
hauptbahnhof,S7,suburban,S Ahrensfelde Bhf (Berlin),2026-08-13T14:08:00+02:00,2026-08-13T14:08:00+02:00,0.0
hauptbahnhof,U5,subway,Biesdorf-Süd,2026-08-13T14:08:00+02:00,2026-08-13T14:08:00+02:00,0.0
hauptbahnhof,M8,tram,"Moabit, Lüneburger Str.",2026-08-13T14:09:00+02:00,2026-08-13T14:08:00+02:00,-60.0
hauptbahnhof,S9,suburban,S Spandau Bhf (Berlin),2026-08-13T14:09:00+02:00,2026-08-13T14:09:00+02:00,0.0
hauptbahnhof,M41,bus,Sonnenallee/Baumschulenstr.,2026-08-13T14:09:00+02:00,2026-08-13T14:09:00+02:00,0.0
hauptbahnhof,142,bus,U Leopoldplatz via U Amrumer Str.,2026-08-13T14:09:00+02:00,2026-08-13T14:10:00+02:00,60.0
hauptbahnhof,M10,tram,S+U Warschauer Str.,2026-08-13T14:10:00+02:00,2026-08-13T14:10:00+02:00,0.0
hauptbahnhof,S5,suburban,S Hoppegarten,2026-08-13T14:11:00+02:00,2026-08-13T14:11:00+02:00,0.0
hauptbahnhof,S3,suburban,S Charlottenburg Bhf (Berlin),2026-08-13T14:12:00+02:00,2026-08-13T14:12:00+02:00,0.0
hauptbahnhof,M8,tram,Herzbergstraße/ Siegfriedstraße -> Bus,2026-08-13T14:12:00+02:00,2026-08-13T14:12:00+02:00,0.0
hauptbahnhof,147,bus,S Ostbahnhof via Friedrichstr.,2026-08-13T14:11:00+02:00,2026-08-13T14:13:00+02:00,120.0
hauptbahnhof,S3,suburban,S Erkner Bhf,2026-08-13T14:13:00+02:00,2026-08-13T14:13:00+02:00,0.0
hauptbahnhof,U5,subway,Biesdorf-Süd,2026-08-13T14:13:00+02:00,2026-08-13T14:13:00+02:00,0.0
hauptbahnhof,147,bus,U Leopoldplatz via S+U Wedding,2026-08-13T14:11:00+02:00,2026-08-13T14:14:00+02:00,180.0
hauptbahnhof,S5,suburban,S Westkreuz (Berlin),2026-08-13T14:14:00+02:00,2026-08-13T14:14:00+02:00,0.0
hauptbahnhof,M10,tram,U Turmstr.,2026-08-13T14:13:00+02:00,2026-08-13T14:15:00+02:00,120.0
hauptbahnhof,M85,bus,S Lichterfelde Süd,2026-08-13T14:15:00+02:00,2026-08-13T14:15:00+02:00,0.0
hauptbahnhof,M10,tram,S+U Warschauer Str.,2026-08-13T14:15:00+02:00,2026-08-13T14:15:00+02:00,0.0
hauptbahnhof,M5,tram,"Moabit, Lüneburger Str.",2026-08-13T14:16:00+02:00,2026-08-13T14:15:00+02:00,-60.0
hauptbahnhof,245,bus,S+U Friedrichstr.,2026-08-13T14:15:00+02:00,2026-08-13T14:16:00+02:00,60.0
hauptbahnhof,S9,suburban,Flughafen BER,2026-08-13T14:16:00+02:00,2026-08-13T14:16:00+02:00,0.0
hauptbahnhof,M5,tram,"Hohenschönhausen, Zingster Str.",2026-08-13T14:16:00+02:00,2026-08-13T14:16:00+02:00,0.0
hauptbahnhof,M10,tram,U Turmstr.,2026-08-13T14:18:00+02:00,2026-08-13T14:16:00+02:00,-120.0
hauptbahnhof,S7,suburban,S Potsdam Hauptbahnhof,2026-08-13T14:17:00+02:00,2026-08-13T14:17:00+02:00,0.0
hauptbahnhof,S15,suburban,S+U Gesundbrunnen Bhf (Berlin),2026-08-13T14:17:00+02:00,2026-08-13T14:17:00+02:00,0.0
hauptbahnhof,S7,suburban,S Ahrensfelde Bhf (Berlin),2026-08-13T14:18:00+02:00,2026-08-13T14:18:00+02:00,0.0
hauptbahnhof,123,bus,Saatwinkler Damm/Mäckeritzwiesen,2026-08-13T14:18:00+02:00,2026-08-13T14:18:00+02:00,0.0
hauptbahnhof,U5,subway,Biesdorf-Süd,2026-08-13T14:18:00+02:00,2026-08-13T14:18:00+02:00,0.0
hauptbahnhof,S3,suburban,S Spandau Bhf (Berlin),2026-08-13T14:19:00+02:00,2026-08-13T14:19:00+02:00,0.0
hauptbahnhof,M41,bus,Sonnenallee/Baumschulenstr.,2026-08-13T14:19:00+02:00,2026-08-13T14:19:00+02:00,0.0
hauptbahnhof,M8,tram,"Moabit, Lüneburger Str.",2026-08-13T14:19:00+02:00,2026-08-13T14:19:00+02:00,0.0
hauptbahnhof,M10,tram,S+U Warschauer Str.,2026-08-13T14:20:00+02:00,2026-08-13T14:20:00+02:00,0.0
hauptbahnhof,S5,suburban,S Strausberg Nord,2026-08-13T14:21:00+02:00,2026-08-13T14:21:00+02:00,0.0
hauptbahnhof,M8,tram,Herzbergstraße/ Siegfriedstraße -> Bus,2026-08-13T14:22:00+02:00,2026-08-13T14:22:00+02:00,0.0
hauptbahnhof,U5,subway,Biesdorf-Süd,2026-08-13T14:23:00+02:00,2026-08-13T14:23:00+02:00,0.0
hauptbahnhof,M10,tram,U Turmstr.,2026-08-13T14:23:00+02:00,2026-08-13T14:24:00+02:00,60.0
hauptbahnhof,S5,suburban,S Westkreuz (Berlin),2026-08-13T14:24:00+02:00,2026-08-13T14:24:00+02:00,0.0
hauptbahnhof,120,bus,U Paracelsus-Bad,2026-08-13T14:25:00+02:00,2026-08-13T14:25:00+02:00,0.0
hauptbahnhof,M85,bus,S Lichterfelde Süd,2026-08-13T14:25:00+02:00,2026-08-13T14:25:00+02:00,0.0
hauptbahnhof,M10,tram,S+U Warschauer Str.,2026-08-13T14:25:00+02:00,2026-08-13T14:25:00+02:00,0.0
hauptbahnhof,S3,suburban,S Erkner Bhf,2026-08-13T14:26:00+02:00,2026-08-13T14:26:00+02:00,0.0
hauptbahnhof,245,bus,S+U Zoologischer Garten,2026-08-13T14:26:00+02:00,2026-08-13T14:26:00+02:00,0.0
hauptbahnhof,M5,tram,"Moabit, Lüneburger Str.",2026-08-13T14:26:00+02:00,2026-08-13T14:26:00+02:00,0.0
hauptbahnhof,M5,tram,"Hohenschönhausen, Zingster Str.",2026-08-13T14:26:00+02:00,2026-08-13T14:26:00+02:00,0.0
hauptbahnhof,M10,tram,U Turmstr.,2026-08-13T14:28:00+02:00,2026-08-13T14:26:00+02:00,-120.0
hauptbahnhof,S7,suburban,S Potsdam Hauptbahnhof,2026-08-13T14:27:00+02:00,2026-08-13T14:27:00+02:00,0.0
hauptbahnhof,S15,suburban,S+U Gesundbrunnen Bhf (Berlin),2026-08-13T14:27:00+02:00,2026-08-13T14:27:00+02:00,0.0
hauptbahnhof,S7,suburban,S Ahrensfelde Bhf (Berlin),2026-08-13T14:28:00+02:00,2026-08-13T14:28:00+02:00,0.0
hauptbahnhof,U5,subway,Biesdorf-Süd,2026-08-13T14:28:00+02:00,2026-08-13T14:28:00+02:00,0.0
hauptbahnhof,S9,suburban,S Spandau Bhf (Berlin),2026-08-13T14:29:00+02:00,2026-08-13T14:29:00+02:00,0.0
hauptbahnhof,M41,bus,Sonnenallee/Baumschulenstr.,2026-08-13T14:29:00+02:00,2026-08-13T14:29:00+02:00,0.0
hauptbahnhof,M8,tram,"Moabit, Lüneburger Str.",2026-08-13T14:29:00+02:00,2026-08-13T14:29:00+02:00,0.0
hauptbahnhof,142,bus,U Leopoldplatz via U Amrumer Str.,2026-08-13T14:29:00+02:00,2026-08-13T14:30:00+02:00,60.0
hauptbahnhof,M10,tram,S+U Warschauer Str.,2026-08-13T14:30:00+02:00,2026-08-13T14:30:00+02:00,0.0
hauptbahnhof,S5,suburban,S Hoppegarten,2026-08-13T14:31:00+02:00,2026-08-13T14:31:00+02:00,0.0
hauptbahnhof,147,bus,S Ostbahnhof via Friedrichstr.,2026-08-13T14:31:00+02:00,2026-08-13T14:31:00+02:00,0.0
hauptbahnhof,S3,suburban,S Charlottenburg Bhf (Berlin),2026-08-13T14:32:00+02:00,2026-08-13T14:32:00+02:00,0.0
hauptbahnhof,M8,tram,Herzbergstraße/ Siegfriedstraße -> Bus,2026-08-13T14:32:00+02:00,2026-08-13T14:32:00+02:00,0.0
hauptbahnhof,147,bus,U Leopoldplatz via S+U Wedding,2026-08-13T14:31:00+02:00,2026-08-13T14:33:00+02:00,120.0
hauptbahnhof,S3,suburban,S Erkner Bhf,2026-08-13T14:33:00+02:00,2026-08-13T14:33:00+02:00,0.0
hauptbahnhof,M10,tram,U Turmstr.,2026-08-13T14:33:00+02:00,2026-08-13T14:33:00+02:00,0.0
hauptbahnhof,U5,subway,Biesdorf-Süd,2026-08-13T14:33:00+02:00,2026-08-13T14:33:00+02:00,0.0
hauptbahnhof,S5,suburban,S Westkreuz (Berlin),2026-08-13T14:34:00+02:00,2026-08-13T14:35:00+02:00,60.0
hauptbahnhof,245,bus,S+U Friedrichstr.,2026-08-13T14:35:00+02:00,2026-08-13T14:35:00+02:00,0.0
hauptbahnhof,M85,bus,S Lichterfelde Süd,2026-08-13T14:35:00+02:00,2026-08-13T14:35:00+02:00,0.0
hauptbahnhof,M10,tram,S+U Warschauer Str.,2026-08-13T14:35:00+02:00,2026-08-13T14:35:00+02:00,0.0
hauptbahnhof,S9,suburban,Flughafen BER,2026-08-13T14:36:00+02:00,2026-08-13T14:36:00+02:00,0.0
hauptbahnhof,M5,tram,"Hohenschönhausen, Zingster Str.",2026-08-13T14:36:00+02:00,2026-08-13T14:36:00+02:00,0.0
hauptbahnhof,M5,tram,"Moabit, Lüneburger Str.",2026-08-13T14:36:00+02:00,2026-08-13T14:37:00+02:00,60.0
hauptbahnhof,S7,suburban,S Potsdam Hauptbahnhof,2026-08-13T14:37:00+02:00,2026-08-13T14:37:00+02:00,0.0
hauptbahnhof,S15,suburban,S+U Gesundbrunnen Bhf (Berlin),2026-08-13T14:37:00+02:00,2026-08-13T14:37:00+02:00,0.0
hauptbahnhof,142,bus,S Ostbahnhof via U Rosenthaler Platz,2026-08-13T15:40:00+02:00,2026-08-13T15:40:00+02:00,0.0
hauptbahnhof,M10,tram,S+U Warschauer Str.,2026-08-13T15:40:00+02:00,2026-08-13T15:40:00+02:00,0.0
hauptbahnhof,M10,tram,U Turmstr.,2026-08-13T15:38:00+02:00,2026-08-13T15:41:00+02:00,180.0
hauptbahnhof,S5,suburban,S Strausberg Nord,2026-08-13T15:41:00+02:00,2026-08-13T15:41:00+02:00,0.0
hauptbahnhof,M8,tram,Herzbergstraße/ Siegfriedstraße -> Bus,2026-08-13T15:42:00+02:00,2026-08-13T15:42:00+02:00,0.0
hauptbahnhof,M10,tram,U Turmstr.,2026-08-13T15:43:00+02:00,2026-08-13T15:43:00+02:00,0.0
hauptbahnhof,U5,subway,Biesdorf-Süd,2026-08-13T15:43:00+02:00,2026-08-13T15:43:00+02:00,0.0
hauptbahnhof,S5,suburban,S Westkreuz (Berlin),2026-08-13T15:44:00+02:00,2026-08-13T15:44:00+02:00,0.0
hauptbahnhof,120,bus,U Paracelsus-Bad,2026-08-13T15:45:00+02:00,2026-08-13T15:45:00+02:00,0.0
hauptbahnhof,M10,tram,S+U Warschauer Str.,2026-08-13T15:45:00+02:00,2026-08-13T15:45:00+02:00,0.0
hauptbahnhof,S3,suburban,S Erkner Bhf,2026-08-13T15:46:00+02:00,2026-08-13T15:46:00+02:00,0.0
hauptbahnhof,M5,tram,"Hohenschönhausen, Zingster Str.",2026-08-13T15:46:00+02:00,2026-08-13T15:46:00+02:00,0.0
hauptbahnhof,S7,suburban,S Potsdam Hauptbahnhof,2026-08-13T15:47:00+02:00,2026-08-13T15:47:00+02:00,0.0
hauptbahnhof,S15,suburban,S+U Gesundbrunnen Bhf (Berlin),2026-08-13T15:47:00+02:00,2026-08-13T15:47:00+02:00,0.0
hauptbahnhof,142,bus,U Leopoldplatz via U Amrumer Str.,2026-08-13T15:45:00+02:00,2026-08-13T15:48:00+02:00,180.0
hauptbahnhof,245,bus,S+U Zoologischer Garten,2026-08-13T15:48:00+02:00,2026-08-13T15:48:00+02:00,0.0
hauptbahnhof,M41,bus,Sonnenallee/Baumschulenstr.,2026-08-13T15:48:00+02:00,2026-08-13T15:48:00+02:00,0.0
hauptbahnhof,U5,subway,Biesdorf-Süd,2026-08-13T15:48:00+02:00,2026-08-13T15:48:00+02:00,0.0
hauptbahnhof,M5,tram,"Moabit, Lüneburger Str.",2026-08-13T15:46:00+02:00,2026-08-13T15:49:00+02:00,180.0
hauptbahnhof,S9,suburban,S Spandau Bhf (Berlin),2026-08-13T15:49:00+02:00,2026-08-13T15:49:00+02:00,0.0
hauptbahnhof,M8,tram,"Moabit, Lüneburger Str.",2026-08-13T15:49:00+02:00,2026-08-13T15:49:00+02:00,0.0
hauptbahnhof,S7,suburban,S Ahrensfelde Bhf (Berlin),2026-08-13T15:48:00+02:00,2026-08-13T15:50:00+02:00,120.0
hauptbahnhof,M10,tram,S+U Warschauer Str.,2026-08-13T15:50:00+02:00,2026-08-13T15:50:00+02:00,0.0
hauptbahnhof,M10,tram,U Turmstr.,2026-08-13T15:48:00+02:00,2026-08-13T15:51:00+02:00,180.0
hauptbahnhof,S5,suburban,S Hoppegarten,2026-08-13T15:51:00+02:00,2026-08-13T15:51:00+02:00,0.0
hauptbahnhof,S3,suburban,S Charlottenburg Bhf (Berlin),2026-08-13T15:52:00+02:00,2026-08-13T15:52:00+02:00,0.0
hauptbahnhof,147,bus,S Ostbahnhof via Friedrichstr.,2026-08-13T15:52:00+02:00,2026-08-13T15:52:00+02:00,0.0
hauptbahnhof,M8,tram,Herzbergstraße/ Siegfriedstraße -> Bus,2026-08-13T15:52:00+02:00,2026-08-13T15:52:00+02:00,0.0
hauptbahnhof,S3,suburban,S Erkner Bhf,2026-08-13T15:53:00+02:00,2026-08-13T15:53:00+02:00,0.0
hauptbahnhof,147,bus,U Leopoldplatz via S+U Wedding,2026-08-13T15:53:00+02:00,2026-08-13T15:53:00+02:00,0.0
hauptbahnhof,M10,tram,U Turmstr.,2026-08-13T15:53:00+02:00,2026-08-13T15:53:00+02:00,0.0
hauptbahnhof,U5,subway,Biesdorf-Süd,2026-08-13T15:53:00+02:00,2026-08-13T15:53:00+02:00,0.0
hauptbahnhof,M85,bus,S Lichterfelde Süd,2026-08-13T15:54:00+02:00,2026-08-13T15:54:00+02:00,0.0
hauptbahnhof,123,bus,Saatwinkler Damm/Mäckeritzwiesen,2026-08-13T15:55:00+02:00,2026-08-13T15:55:00+02:00,0.0
hauptbahnhof,M10,tram,S+U Warschauer Str.,2026-08-13T15:55:00+02:00,2026-08-13T15:55:00+02:00,0.0
hauptbahnhof,S9,suburban,Flughafen BER,2026-08-13T15:56:00+02:00,2026-08-13T15:56:00+02:00,0.0
hauptbahnhof,M5,tram,"Hohenschönhausen, Zingster Str.",2026-08-13T15:56:00+02:00,2026-08-13T15:56:00+02:00,0.0
hauptbahnhof,S7,suburban,S Potsdam Hauptbahnhof,2026-08-13T15:57:00+02:00,2026-08-13T15:57:00+02:00,0.0
hauptbahnhof,S15,suburban,S+U Gesundbrunnen Bhf (Berlin),2026-08-13T15:57:00+02:00,2026-08-13T15:57:00+02:00,0.0
hauptbahnhof,245,bus,S+U Friedrichstr.,2026-08-13T15:57:00+02:00,2026-08-13T15:58:00+02:00,60.0
hauptbahnhof,S7,suburban,S Ahrensfelde Bhf (Berlin),2026-08-13T15:58:00+02:00,2026-08-13T15:58:00+02:00,0.0
hauptbahnhof,M41,bus,Sonnenallee/Baumschulenstr.,2026-08-13T15:58:00+02:00,2026-08-13T15:58:00+02:00,0.0
hauptbahnhof,M10,tram,U Turmstr.,2026-08-13T15:58:00+02:00,2026-08-13T15:58:00+02:00,0.0
hauptbahnhof,U5,subway,Biesdorf-Süd,2026-08-13T15:58:00+02:00,2026-08-13T15:58:00+02:00,0.0
hauptbahnhof,M8,tram,"Moabit, Lüneburger Str.",2026-08-13T15:59:00+02:00,2026-08-13T15:58:00+02:00,-60.0
hauptbahnhof,M5,tram,"Moabit, Lüneburger Str.",2026-08-13T15:56:00+02:00,2026-08-13T15:59:00+02:00,180.0
hauptbahnhof,S3,suburban,S Spandau Bhf (Berlin),2026-08-13T15:59:00+02:00,2026-08-13T15:59:00+02:00,0.0
hauptbahnhof,S5,suburban,S Westkreuz (Berlin),2026-08-13T15:54:00+02:00,2026-08-13T16:00:00+02:00,360.0
hauptbahnhof,142,bus,S Ostbahnhof via U Rosenthaler Platz,2026-08-13T16:00:00+02:00,2026-08-13T16:00:00+02:00,0.0
hauptbahnhof,M10,tram,S+U Warschauer Str.,2026-08-13T16:00:00+02:00,2026-08-13T16:00:00+02:00,0.0
hauptbahnhof,S5,suburban,S Strausberg Nord,2026-08-13T16:01:00+02:00,2026-08-13T16:01:00+02:00,0.0
hauptbahnhof,M8,tram,Herzbergstraße/ Siegfriedstraße -> Bus,2026-08-13T16:02:00+02:00,2026-08-13T16:02:00+02:00,0.0
hauptbahnhof,U5,subway,Biesdorf-Süd,2026-08-13T16:03:00+02:00,2026-08-13T16:03:00+02:00,0.0
hauptbahnhof,S5,suburban,S Westkreuz (Berlin),2026-08-13T16:04:00+02:00,2026-08-13T16:04:00+02:00,0.0
hauptbahnhof,M85,bus,S Lichterfelde Süd,2026-08-13T16:04:00+02:00,2026-08-13T16:04:00+02:00,0.0
hauptbahnhof,M5,tram,"Moabit, Lüneburger Str.",2026-08-13T16:06:00+02:00,2026-08-13T16:04:00+02:00,-120.0
hauptbahnhof,M10,tram,U Turmstr.,2026-08-13T16:03:00+02:00,2026-08-13T16:05:00+02:00,120.0
hauptbahnhof,120,bus,U Paracelsus-Bad,2026-08-13T16:05:00+02:00,2026-08-13T16:05:00+02:00,0.0
hauptbahnhof,M10,tram,S+U Warschauer Str.,2026-08-13T16:05:00+02:00,2026-08-13T16:05:00+02:00,0.0
hauptbahnhof,142,bus,U Leopoldplatz via U Amrumer Str.,2026-08-13T16:05:00+02:00,2026-08-13T16:06:00+02:00,60.0
hauptbahnhof,S3,suburban,S Erkner Bhf,2026-08-13T16:06:00+02:00,2026-08-13T16:06:00+02:00,0.0
hauptbahnhof,M5,tram,"Hohenschönhausen, Zingster Str.",2026-08-13T16:06:00+02:00,2026-08-13T16:06:00+02:00,0.0
hauptbahnhof,S7,suburban,S Potsdam Hauptbahnhof,2026-08-13T16:07:00+02:00,2026-08-13T16:07:00+02:00,0.0
hauptbahnhof,S15,suburban,S+U Gesundbrunnen Bhf (Berlin),2026-08-13T16:07:00+02:00,2026-08-13T16:07:00+02:00,0.0
hauptbahnhof,S7,suburban,S Ahrensfelde Bhf (Berlin),2026-08-13T16:08:00+02:00,2026-08-13T16:08:00+02:00,0.0
hauptbahnhof,245,bus,S+U Zoologischer Garten,2026-08-13T16:08:00+02:00,2026-08-13T16:08:00+02:00,0.0
hauptbahnhof,M41,bus,Sonnenallee/Baumschulenstr.,2026-08-13T16:08:00+02:00,2026-08-13T16:08:00+02:00,0.0
hauptbahnhof,U5,subway,Biesdorf-Süd,2026-08-13T16:08:00+02:00,2026-08-13T16:08:00+02:00,0.0
hauptbahnhof,S9,suburban,S Spandau Bhf (Berlin),2026-08-13T16:09:00+02:00,2026-08-13T16:09:00+02:00,0.0
hauptbahnhof,M8,tram,"Moabit, Lüneburger Str.",2026-08-13T16:09:00+02:00,2026-08-13T16:10:00+02:00,60.0
hauptbahnhof,M10,tram,S+U Warschauer Str.,2026-08-13T16:10:00+02:00,2026-08-13T16:10:00+02:00,0.0
hauptbahnhof,M10,tram,U Turmstr.,2026-08-13T16:08:00+02:00,2026-08-13T16:26:00+02:00,1080.0
hauptbahnhof,S5,suburban,S Strausberg Nord,2026-08-13T17:41:00+02:00,2026-08-13T17:41:00+02:00,0.0
hauptbahnhof,M10,tram,U Turmstr.,2026-08-13T17:38:00+02:00,2026-08-13T17:42:00+02:00,240.0
hauptbahnhof,M8,tram,Herzbergstraße/ Siegfriedstraße -> Bus,2026-08-13T17:42:00+02:00,2026-08-13T17:42:00+02:00,0.0
hauptbahnhof,U5,subway,Biesdorf-Süd,2026-08-13T17:43:00+02:00,2026-08-13T17:43:00+02:00,0.0
hauptbahnhof,M10,tram,U Turmstr.,2026-08-13T17:43:00+02:00,2026-08-13T17:44:00+02:00,60.0
hauptbahnhof,S5,suburban,S Westkreuz (Berlin),2026-08-13T17:44:00+02:00,2026-08-13T17:44:00+02:00,0.0
hauptbahnhof,M10,tram,S+U Warschauer Str.,2026-08-13T17:45:00+02:00,2026-08-13T17:46:00+02:00,60.0
hauptbahnhof,S3,suburban,S Erkner Bhf,2026-08-13T17:46:00+02:00,2026-08-13T17:46:00+02:00,0.0
hauptbahnhof,M5,tram,"Hohenschönhausen, Zingster Str.",2026-08-13T17:46:00+02:00,2026-08-13T17:46:00+02:00,0.0
hauptbahnhof,S15,suburban,S+U Gesundbrunnen Bhf (Berlin),2026-08-13T17:47:00+02:00,2026-08-13T17:47:00+02:00,0.0
